po_id,supplier_id,product_id,plant_warehouse_id,ordered_qty,received_qty,unit_purchase_cost,po_order_date,po_promised_date,po_dock_delivery_date,procurement_on_time,procurement_in_full,procurement_otif
PO-2024-51066,P0017_S2,P0371,WH_BLR_S,1236,1236,171.39,2024-08-05,2024-08-09,2024-08-16 00:00:00,0,1,0
PO-2024-51067,P0069_S2,P0567,WH_KOLKATA_E,1705,1705,369.36,2024-08-06,2024-08-10,2024-08-17 00:00:00,0,1,0
PO-2024-51068,P0111_S3,P0353,WH_DUBAI_GCC,172,168,809.34,2024-08-07,2024-08-11,2024-08-14 00:00:00,0,0,0
PO-2024-51069,P0138_S2,P0673,WH_KOLKATA_E,721,721,497.14,2024-08-08,2024-08-13,2024-08-20 00:00:00,0,1,0
PO-2024-51070,P0065_S1,P0076,WH_KOLKATA_E,746,746,231.26,2024-08-09,2024-08-14,2024-08-13 09:00:00,1,1,1
PO-2024-51071,P0073_S3,P0231,WH_KOLKATA_E,1608,1608,595.02,2024-08-10,2024-08-14,2024-08-13 15:00:00,1,1,1
PO-2024-51072,P0091_S3,P0097,WH_NAGPUR_C,1097,1097,230.67,2024-08-11,2024-08-14,2024-08-13 13:00:00,1,1,1
PO-2024-51073,P0116_S1,P0884,WH_NAGPUR_C,110,110,284.34,2024-08-12,2024-08-16,2024-08-15 04:00:00,1,1,1
PO-2024-51074,P0035_S3,P0261,WH_BLR_S,1672,1672,440.09,2024-08-13,2024-08-18,2024-09-03 00:00:00,0,1,0
PO-2024-51075,P0075_S2,P0637,WH_MUMBAI_W,531,531,369.81,2024-08-14,2024-08-18,2024-08-17 07:00:00,1,1,1
PO-2024-51076,P0089_S2,P0926,WH_KOLKATA_E,467,467,543.01,2024-08-15,2024-08-20,2024-08-21 00:00:00,0,1,0
PO-2024-51077,P0117_S3,P0822,WH_RIYADH_GCC,1714,1714,425.63,2024-08-16,2024-08-20,2024-08-19 21:00:00,1,1,1
PO-2024-51078,P0060_S3,P0300,WH_MUMBAI_W,1320,1320,403.88,2024-08-17,2024-08-22,2024-08-21 16:00:00,1,1,1
PO-2024-51079,P0067_S1,P0410,WH_RIYADH_GCC,1930,1930,513.31,2024-08-18,2024-08-23,2024-08-27 00:00:00,0,1,0
PO-2024-51080,P0098_S2,P0491,WH_MUMBAI_W,1327,1327,57.14,2024-08-19,2024-08-24,2024-08-23 16:00:00,1,1,1
PO-2024-51081,P0115_S2,P0267,WH_BLR_S,1042,1042,214.25,2024-08-20,2024-08-25,2024-08-24 06:00:00,1,1,1
PO-2024-51082,P0020_S3,P0791,WH_KOLKATA_E,464,464,340.53,2024-08-21,2024-08-26,2024-08-25 03:00:00,1,1,1
PO-2024-51083,P0023_S3,P0160,WH_KOLKATA_E,1953,1719,799.31,2024-08-22,2024-08-26,2024-08-28 00:00:00,0,0,0
PO-2024-51084,P0124_S5,P0521,WH_DELHI_N,1662,1662,579.83,2024-08-23,2024-08-27,2024-08-26 01:00:00,1,1,1
PO-2024-51085,P0033_S2,P0083,WH_RIYADH_GCC,294,294,543.88,2024-08-24,2024-08-29,2024-08-28 17:00:00,1,1,1
PO-2024-51086,P0122_S1,P0220,WH_MUMBAI_W,334,334,598.71,2024-08-25,2024-08-30,2024-08-29 03:00:00,1,1,1
PO-2024-51087,P0055_S2,P0430,WH_MUMBAI_W,1798,1798,555.71,2024-08-26,2024-09-01,2024-09-10 00:00:00,0,1,0
PO-2024-51088,P0074_S1,P0700,WH_DOHA_GCC,704,704,821.65,2024-08-27,2024-09-01,2024-08-31 17:00:00,1,1,1
PO-2024-51089,P0066_S1,P0102,WH_DOHA_GCC,1286,1286,93.39,2024-08-28,2024-09-02,2024-09-01 05:00:00,1,1,1
PO-2024-51090,P0086_S1,P0430,WH_NAGPUR_C,100,100,555.71,2024-08-29,2024-09-02,2024-09-04 00:00:00,0,1,0
PO-2024-51091,P0089_S5,P0195,WH_DELHI_N,147,147,576.86,2024-08-30,2024-09-04,2024-09-03 20:00:00,1,1,1
PO-2024-51092,P0032_S1,P0429,WH_DUBAI_GCC,949,949,716.11,2024-08-31,2024-09-05,2024-09-04 02:00:00,1,1,1
PO-2024-51093,P0097_S1,P0449,WH_DOHA_GCC,1436,1436,312.65,2024-09-01,2024-09-05,2024-09-04 07:00:00,1,1,1
PO-2024-51094,P0084_S2,P0568,WH_DUBAI_GCC,1947,1947,756.46,2024-09-02,2024-09-06,2024-09-05 15:00:00,1,1,1
PO-2024-51095,P0096_S3,P0205,WH_NAGPUR_C,1315,1315,554.68,2024-09-03,2024-09-08,2024-09-07 02:00:00,1,1,1
PO-2024-51096,P0099_S3,P0596,WH_NAGPUR_C,1244,1244,238.49,2024-09-04,2024-09-09,2024-09-10 00:00:00,0,1,0
PO-2024-51097,P0124_S5,P0840,WH_NAGPUR_C,1720,1720,327.25,2024-09-05,2024-09-09,2024-09-15 00:00:00,0,1,0
PO-2024-51098,P0128_S2,P0466,WH_RIYADH_GCC,1807,1807,221.84,2024-09-06,2024-09-11,2024-09-12 00:00:00,0,1,0
PO-2024-51099,P0139_S2,P0565,WH_RIYADH_GCC,813,813,118.61,2024-09-07,2024-09-11,2024-09-10 17:00:00,1,1,1
PO-2024-51100,P0090_S2,P0097,WH_BLR_S,478,478,230.67,2024-09-08,2024-09-12,2024-09-17 00:00:00,0,1,0
PO-2024-51101,P0073_S1,P0119,WH_BLR_S,432,432,230.2,2024-06-01,2024-06-05,2024-06-04 11:00:00,1,1,1
PO-2024-51102,P0048_S2,P0821,WH_NAGPUR_C,942,942,495.3,2024-06-02,2024-06-09,2024-06-10 00:00:00,0,1,0
PO-2024-51103,P0139_S1,P0651,WH_DELHI_N,532,532,234.69,2024-06-03,2024-06-07,2024-06-06 04:00:00,1,1,1
PO-2024-51104,P0136_S2,P0545,WH_MUMBAI_W,67,67,291.64,2024-06-04,2024-06-07,2024-06-06 17:00:00,1,1,1
PO-2024-51105,P0096_S3,P0150,WH_RIYADH_GCC,916,916,224.53,2024-06-05,2024-06-10,2024-06-12 00:00:00,0,1,0
PO-2024-51106,P0010_S2,P0581,WH_DELHI_N,1168,1168,38.68,2024-06-06,2024-06-10,2024-06-15 00:00:00,0,1,0
PO-2024-51107,P0072_S2,P0131,WH_KOLKATA_E,1074,1074,77.4,2024-06-07,2024-06-11,2024-06-10 16:00:00,1,1,1
PO-2024-51108,P0034_S2,P0267,WH_RIYADH_GCC,1327,1327,214.25,2024-06-08,2024-06-13,2024-06-12 19:00:00,1,1,1
PO-2024-51109,P0016_S4,P0266,WH_RIYADH_GCC,609,609,210.02,2024-06-09,2024-06-14,2024-06-14 00:00:00,1,1,1
PO-2024-51110,P0025_S3,P0592,WH_BLR_S,107,107,633.76,2024-06-10,2024-06-14,2024-06-13 09:00:00,1,1,1
PO-2024-51111,P0040_S4,P0892,WH_MUMBAI_W,344,344,62.95,2024-06-11,2024-06-17,2024-06-18 00:00:00,0,1,0
PO-2024-51112,P0084_S1,P0918,WH_MUMBAI_W,561,561,434.23,2024-06-12,2024-06-16,2024-06-18 00:00:00,0,1,0
PO-2024-51113,P0111_S2,P0927,WH_DOHA_GCC,188,188,93.89,2024-06-13,2024-06-17,2024-06-16 13:00:00,1,1,1
PO-2024-51114,P0041_S4,P0911,WH_DUBAI_GCC,886,886,29.18,2024-06-14,2024-06-19,2024-06-18 21:00:00,1,1,1
PO-2024-51115,P0053_S2,P0544,WH_DUBAI_GCC,1768,1768,456.25,2024-06-15,2024-06-21,2024-06-20 11:00:00,1,1,1
PO-2024-51116,P0116_S1,P0353,WH_DUBAI_GCC,340,340,809.34,2024-06-16,2024-06-20,2024-06-20 00:00:00,1,1,1
PO-2024-51117,P0095_S3,P0139,WH_DUBAI_GCC,1100,1100,598.2,2024-06-17,2024-06-21,2024-06-20 16:00:00,1,1,1
PO-2024-51118,P0081_S2,P0231,WH_KOLKATA_E,371,371,595.02,2024-06-18,2024-06-23,2024-07-02 00:00:00,0,1,0
PO-2024-51119,P0098_S1,P0069,WH_KOLKATA_E,1698,1698,100.66,2024-06-19,2024-06-24,2024-06-23 04:00:00,1,1,1
PO-2024-51120,P0136_S2,P0524,WH_RIYADH_GCC,1807,1807,149.34,2024-06-20,2024-06-23,2024-06-26 00:00:00,0,1,0
PO-2024-51121,P0021_S1,P0231,WH_NAGPUR_C,871,871,595.02,2024-06-21,2024-06-25,2024-07-01 00:00:00,0,1,0
PO-2024-51122,P0011_S3,P0230,WH_BLR_S,828,828,350.62,2024-06-22,2024-06-27,2024-06-29 00:00:00,0,1,0
PO-2024-51123,P0077_S4,P0554,WH_BLR_S,290,290,731.47,2024-06-23,2024-06-29,2024-07-07 00:00:00,0,1,0
PO-2024-51124,P0017_S1,P0981,WH_DUBAI_GCC,391,391,63.32,2024-06-24,2024-06-28,2024-07-06 00:00:00,0,1,0
PO-2024-51125,P0128_S5,P0254,WH_RIYADH_GCC,176,176,55.81,2024-06-25,2024-06-30,2024-06-29 02:00:00,1,1,1
PO-2024-51126,P0060_S1,P0247,WH_DOHA_GCC,1156,1156,38.17,2024-06-26,2024-07-01,2024-06-30 03:00:00,1,1,1
PO-2024-51127,P0039_S2,P0524,WH_DELHI_N,644,644,149.34,2024-06-27,2024-07-01,2024-06-30 19:00:00,1,1,1
PO-2024-51128,P0069_S1,P0062,WH_NAGPUR_C,1207,1207,120.59,2024-06-28,2024-07-02,2024-07-01 06:00:00,1,1,1
PO-2024-51129,P0014_S1,P0544,WH_RIYADH_GCC,666,613,456.25,2024-06-29,2024-07-03,2024-07-05 00:00:00,0,0,0
PO-2024-51130,P0070_S2,P0332,WH_NAGPUR_C,1643,1643,636.3,2024-06-30,2024-07-06,2024-07-05 11:00:00,1,1,1
PO-2024-51131,P0132_S2,P0160,WH_NAGPUR_C,1166,1166,799.31,2024-07-01,2024-07-06,2024-07-05 07:00:00,1,1,1
PO-2024-51132,P0106_S2,P0105,WH_NAGPUR_C,1712,1712,680.72,2024-07-02,2024-07-07,2024-07-06 22:00:00,1,1,1
PO-2024-51133,P0035_S2,P0693,WH_RIYADH_GCC,1361,1361,408.36,2024-07-03,2024-07-08,2024-07-12 00:00:00,0,1,0
PO-2024-51134,P0073_S1,P0266,WH_DUBAI_GCC,1046,1046,210.02,2024-07-04,2024-07-08,2024-07-10 00:00:00,0,1,0
PO-2024-51135,P0045_S1,P0143,WH_BLR_S,1622,1622,633.05,2024-07-05,2024-07-10,2024-07-09 17:00:00,1,1,1
PO-2024-51136,P0053_S1,P0581,WH_BLR_S,996,996,38.68,2024-07-06,2024-07-12,2024-07-11 01:00:00,1,1,1
PO-2024-51137,P0096_S4,P0988,WH_DUBAI_GCC,1991,1991,817.98,2024-07-07,2024-07-12,2024-07-11 04:00:00,1,1,1
PO-2024-51138,P0031_S1,P0391,WH_NAGPUR_C,696,696,790.86,2024-07-08,2024-07-13,2024-07-14 00:00:00,0,1,0
PO-2024-51139,P0132_S2,P0363,WH_DELHI_N,1742,1742,688.03,2024-07-09,2024-07-14,2024-07-17 00:00:00,0,1,0
PO-2024-51140,P0106_S5,P0391,WH_MUMBAI_W,89,89,790.86,2024-07-10,2024-07-15,2024-07-14 14:00:00,1,1,1
PO-2024-51141,P0115_S4,P0432,WH_RIYADH_GCC,473,473,763.81,2024-07-11,2024-07-16,2024-07-15 16:00:00,1,1,1
PO-2024-51142,P0003_S3,P0139,WH_MUMBAI_W,807,807,598.2,2024-07-12,2024-07-17,2024-07-16 16:00:00,1,1,1
PO-2024-51143,P0111_S2,P0554,WH_DOHA_GCC,870,870,731.47,2024-07-13,2024-07-17,2024-07-16 02:00:00,1,1,1
PO-2024-51144,P0103_S2,P0125,WH_DUBAI_GCC,1740,1740,192.53,2024-07-14,2024-07-18,2024-07-31 00:00:00,0,1,0
PO-2024-51145,P0111_S2,P0198,WH_DELHI_N,1525,1525,717.12,2024-07-15,2024-07-19,2024-07-21 00:00:00,0,1,0
PO-2024-51146,P0053_S2,P0247,WH_RIYADH_GCC,1564,1564,38.17,2024-07-16,2024-07-22,2024-07-21 14:00:00,1,1,1
PO-2024-51147,P0083_S1,P0404,WH_DUBAI_GCC,1628,1360,626.93,2024-07-17,2024-07-22,2024-07-25 00:00:00,0,0,0
PO-2024-51148,P0056_S2,P0347,WH_NAGPUR_C,158,158,828.88,2024-07-18,2024-07-23,2024-07-25 00:00:00,0,1,0
PO-2024-51149,P0101_S2,P0925,WH_BLR_S,197,197,240.24,2024-07-19,2024-07-24,2024-07-23 08:00:00,1,1,1
PO-2024-51150,P0056_S2,P0834,WH_MUMBAI_W,989,810,638.97,2024-07-20,2024-07-25,2024-07-27 00:00:00,0,0,0
PO-2024-51151,P0045_S5,P0135,WH_KOLKATA_E,843,843,609.85,2024-07-21,2024-07-26,2024-07-28 00:00:00,0,1,0
PO-2024-51152,P0030_S1,P0672,WH_KOLKATA_E,1145,1145,248.86,2024-07-22,2024-07-26,2024-07-25 11:00:00,1,1,1
PO-2024-51153,P0047_S1,P0449,WH_DELHI_N,1950,1950,312.65,2024-07-23,2024-07-27,2024-07-26 09:00:00,1,1,1
PO-2024-51154,P0124_S4,P0466,WH_NAGPUR_C,296,296,221.84,2024-07-24,2024-07-28,2024-07-27 20:00:00,1,1,1
PO-2024-51155,P0019_S1,P0714,WH_DOHA_GCC,990,990,72.49,2024-07-25,2024-07-31,2024-08-02 00:00:00,0,1,0
PO-2024-51156,P0037_S3,P0876,WH_MUMBAI_W,1493,1493,441.83,2024-07-26,2024-07-31,2024-07-30 20:00:00,1,1,1
PO-2024-51157,P0016_S4,P0064,WH_NAGPUR_C,1239,1239,251.65,2024-07-27,2024-08-01,2024-08-05 00:00:00,0,1,0
PO-2024-51158,P0116_S3,P0041,WH_MUMBAI_W,1320,1320,245.09,2024-07-28,2024-08-01,2024-08-14 00:00:00,0,1,0
PO-2024-51159,P0082_S1,P0198,WH_DELHI_N,1463,1463,717.12,2024-07-29,2024-08-02,2024-08-01 20:00:00,1,1,1
PO-2024-51160,P0002_S3,P0198,WH_DELHI_N,1197,1197,717.12,2024-07-30,2024-08-03,2024-08-02 20:00:00,1,1,1
PO-2024-51161,P0135_S1,P0347,WH_DOHA_GCC,1899,1899,828.88,2024-07-31,2024-08-04,2024-08-04 00:00:00,1,1,1
PO-2024-51162,P0029_S4,P0125,WH_KOLKATA_E,1743,1743,192.53,2024-08-01,2024-08-06,2024-08-07 00:00:00,0,1,0
PO-2024-51163,P0049_S2,P0347,WH_NAGPUR_C,1582,1582,828.88,2024-08-02,2024-08-07,2024-08-10 00:00:00,0,1,0
PO-2024-51164,P0092_S2,P0809,WH_RIYADH_GCC,81,81,278.92,2024-08-03,2024-08-08,2024-08-09 00:00:00,0,1,0
PO-2024-51165,P0006_S5,P0491,WH_KOLKATA_E,233,233,57.14,2024-08-04,2024-08-08,2024-08-07 11:00:00,1,1,1
PO-2024-51166,P0117_S1,P0595,WH_NAGPUR_C,699,699,237.8,2024-08-05,2024-08-09,2024-08-17 00:00:00,0,1,0
PO-2024-51167,P0094_S3,P0971,WH_KOLKATA_E,916,916,565.97,2024-08-06,2024-08-11,2024-08-10 01:00:00,1,1,1
PO-2024-51168,P0001_S1,P0347,WH_RIYADH_GCC,539,539,828.88,2024-08-07,2024-08-14,2024-08-15 00:00:00,0,1,0
PO-2024-51169,P0040_S4,P0992,WH_BLR_S,1484,1484,511.71,2024-08-08,2024-08-14,2024-08-14 00:00:00,1,1,1
PO-2024-51170,P0068_S1,P0363,WH_BLR_S,1034,1034,688.03,2024-08-09,2024-08-15,2024-08-14 08:00:00,1,1,1
PO-2024-51171,P0004_S3,P0913,WH_DOHA_GCC,1635,1635,649.59,2024-08-10,2024-08-16,2024-08-15 23:00:00,1,1,1
PO-2024-51172,P0099_S2,P0030,WH_BLR_S,782,782,388.13,2024-08-11,2024-08-16,2024-08-15 11:00:00,1,1,1
PO-2024-51173,P0015_S2,P0056,WH_BLR_S,1023,1023,681.03,2024-08-12,2024-08-16,2024-08-15 22:00:00,1,1,1
PO-2024-51174,P0011_S3,P0708,WH_DUBAI_GCC,1366,1366,208.63,2024-08-13,2024-08-18,2024-08-20 00:00:00,0,1,0
PO-2024-51175,P0124_S3,P0642,WH_MUMBAI_W,1528,1528,488.03,2024-08-14,2024-08-18,2024-08-17 04:00:00,1,1,1
PO-2024-51176,P0024_S2,P0962,WH_DUBAI_GCC,608,608,121.58,2024-08-15,2024-08-20,2024-08-21 00:00:00,0,1,0
PO-2024-51177,P0063_S3,P0719,WH_DUBAI_GCC,725,725,234.29,2024-08-16,2024-08-21,2024-08-27 00:00:00,0,1,0
PO-2024-51178,P0088_S3,P0708,WH_DOHA_GCC,1525,1525,208.63,2024-08-17,2024-08-21,2024-08-27 00:00:00,0,1,0
PO-2024-51179,P0119_S1,P0097,WH_DUBAI_GCC,1827,1827,230.67,2024-08-18,2024-08-23,2024-08-25 00:00:00,0,1,0
PO-2024-51180,P0023_S1,P0091,WH_BLR_S,1964,1964,666.52,2024-08-19,2024-08-23,2024-08-22 03:00:00,1,1,1
PO-2024-51181,P0083_S2,P0135,WH_RIYADH_GCC,1783,1783,609.85,2024-08-20,2024-08-25,2024-08-31 00:00:00,0,1,0
PO-2024-51182,P0073_S1,P0962,WH_DOHA_GCC,482,482,121.58,2024-08-21,2024-08-25,2024-08-26 00:00:00,0,1,0
PO-2024-51183,P0015_S3,P0070,WH_DOHA_GCC,807,807,531.07,2024-08-22,2024-08-26,2024-08-25 02:00:00,1,1,1
PO-2024-51184,P0037_S2,P0642,WH_DELHI_N,773,773,488.03,2024-08-23,2024-08-28,2024-08-27 07:00:00,1,1,1
PO-2024-51185,P0062_S1,P0965,WH_DOHA_GCC,1823,1823,246.65,2024-08-24,2024-08-29,2024-08-31 00:00:00,0,1,0
PO-2024-51186,P0070_S1,P0276,WH_DELHI_N,1356,1356,659.06,2024-08-25,2024-08-31,2024-08-30 10:00:00,1,1,1
PO-2024-51187,P0018_S1,P0620,WH_DOHA_GCC,215,215,118.62,2024-08-26,2024-09-01,2024-08-31 17:00:00,1,1,1
PO-2024-51188,P0100_S2,P0791,WH_MUMBAI_W,109,109,340.53,2024-08-27,2024-09-01,2024-08-31 05:00:00,1,1,1
PO-2024-51189,P0034_S3,P0160,WH_BLR_S,1144,1144,799.31,2024-08-28,2024-09-02,2024-09-05 00:00:00,0,1,0
PO-2024-51190,P0092_S4,P0693,WH_DOHA_GCC,1928,1928,408.36,2024-08-29,2024-09-03,2024-09-04 00:00:00,0,1,0
PO-2024-51191,P0016_S1,P0115,WH_BLR_S,730,730,766.31,2024-08-30,2024-09-04,2024-09-07 00:00:00,0,1,0
PO-2024-51192,P0019_S1,P0135,WH_BLR_S,641,641,609.85,2024-08-31,2024-09-06,2024-09-09 00:00:00,0,1,0
PO-2024-51193,P0096_S5,P0716,WH_KOLKATA_E,882,882,371.17,2024-09-01,2024-09-06,2024-09-08 00:00:00,0,1,0
PO-2024-51194,P0008_S2,P0097,WH_DOHA_GCC,976,976,230.67,2024-09-02,2024-09-07,2024-09-10 00:00:00,0,1,0
PO-2024-51195,P0085_S3,P0335,WH_NAGPUR_C,221,221,842.17,2024-09-03,2024-09-08,2024-09-07 01:00:00,1,1,1
PO-2024-51196,P0076_S1,P0598,WH_KOLKATA_E,580,580,217.41,2024-09-04,2024-09-09,2024-09-08 16:00:00,1,1,1
PO-2024-51197,P0003_S3,P0567,WH_NAGPUR_C,720,720,369.36,2024-09-05,2024-09-10,2024-09-09 12:00:00,1,1,1
PO-2024-51198,P0035_S4,P0759,WH_BLR_S,533,533,550.88,2024-09-06,2024-09-11,2024-09-12 00:00:00,0,1,0
PO-2024-51199,P0101_S5,P0712,WH_BLR_S,524,524,255.8,2024-09-07,2024-09-12,2024-09-14 00:00:00,0,1,0
PO-2024-51200,P0074_S2,P0584,WH_KOLKATA_E,552,552,480.06,2024-09-08,2024-09-13,2024-09-29 00:00:00,0,1,0
PO-2024-51201,P0052_S1,P0030,WH_KOLKATA_E,1663,1663,388.13,2024-06-01,2024-06-07,2024-06-07 00:00:00,1,1,1
PO-2024-51202,P0060_S3,P0708,WH_NAGPUR_C,661,661,208.63,2024-06-02,2024-06-07,2024-06-09 00:00:00,0,1,0
PO-2024-51203,P0089_S2,P0487,WH_DELHI_N,1742,1742,44.2,2024-06-03,2024-06-08,2024-06-10 00:00:00,0,1,0
PO-2024-51204,P0039_S3,P0160,WH_NAGPUR_C,924,924,799.31,2024-06-04,2024-06-08,2024-06-12 00:00:00,0,1,0
PO-2024-51205,P0018_S1,P0708,WH_KOLKATA_E,457,457,208.63,2024-06-05,2024-06-11,2024-06-10 09:00:00,1,1,1
PO-2024-51206,P0062_S1,P0567,WH_RIYADH_GCC,591,591,369.36,2024-06-06,2024-06-11,2024-06-12 00:00:00,0,1,0
PO-2024-51207,P0004_S5,P0608,WH_KOLKATA_E,1619,1619,835.29,2024-06-07,2024-06-13,2024-06-12 10:00:00,1,1,1
PO-2024-51208,P0136_S4,P0911,WH_RIYADH_GCC,745,745,29.18,2024-06-08,2024-06-11,2024-06-10 21:00:00,1,1,1
PO-2024-51209,P0009_S2,P0088,WH_MUMBAI_W,1384,1384,203.87,2024-06-09,2024-06-14,2024-06-15 00:00:00,0,1,0
PO-2024-51210,P0136_S1,P0430,WH_KOLKATA_E,403,403,555.71,2024-06-10,2024-06-13,2024-06-12 19:00:00,1,1,1
PO-2024-51211,P0024_S2,P0962,WH_MUMBAI_W,888,888,121.58,2024-06-11,2024-06-16,2024-06-26 00:00:00,0,1,0
PO-2024-51212,P0063_S1,P0651,WH_DELHI_N,1946,1946,234.69,2024-06-12,2024-06-17,2024-06-19 00:00:00,0,1,0
PO-2024-51213,P0110_S2,P0907,WH_NAGPUR_C,1307,1307,154.06,2024-06-13,2024-06-18,2024-06-19 00:00:00,0,1,0
PO-2024-51214,P0104_S2,P0719,WH_RIYADH_GCC,1564,1564,234.29,2024-06-14,2024-06-18,2024-06-17 16:00:00,1,1,1
PO-2024-51215,P0045_S4,P0914,WH_NAGPUR_C,1169,1169,387.45,2024-06-15,2024-06-20,2024-06-19 17:00:00,1,1,1
PO-2024-51216,P0004_S5,P0294,WH_MUMBAI_W,468,468,37.9,2024-06-16,2024-06-22,2024-06-23 00:00:00,0,1,0
PO-2024-51217,P0054_S1,P0080,WH_RIYADH_GCC,1779,1779,292.58,2024-06-17,2024-06-22,2024-06-26 00:00:00,0,1,0
PO-2024-51218,P0091_S2,P0688,WH_NAGPUR_C,152,152,188.94,2024-06-18,2024-06-21,2024-06-20 20:00:00,1,1,1
PO-2024-51219,P0106_S2,P0150,WH_KOLKATA_E,976,976,224.53,2024-06-19,2024-06-24,2024-06-23 10:00:00,1,1,1
PO-2024-51220,P0003_S2,P0202,WH_BLR_S,682,682,288.43,2024-06-20,2024-06-25,2024-06-24 11:00:00,1,1,1
PO-2024-51221,P0002_S1,P0981,WH_MUMBAI_W,234,210,63.32,2024-06-21,2024-06-25,2024-06-28 00:00:00,0,0,0
PO-2024-51222,P0035_S2,P0115,WH_NAGPUR_C,1583,1583,766.31,2024-06-22,2024-06-27,2024-06-26 18:00:00,1,1,1
PO-2024-51223,P0117_S3,P0198,WH_MUMBAI_W,1751,1751,717.12,2024-06-23,2024-06-27,2024-06-27 00:00:00,1,1,1
PO-2024-51224,P0069_S4,P0097,WH_DUBAI_GCC,907,907,230.67,2024-06-24,2024-06-28,2024-06-27 20:00:00,1,1,1
PO-2024-51225,P0103_S5,P0491,WH_MUMBAI_W,1062,1062,57.14,2024-06-25,2024-06-29,2024-06-28 04:00:00,1,1,1
PO-2024-51226,P0070_S1,P0992,WH_RIYADH_GCC,577,577,511.71,2024-06-26,2024-07-02,2024-07-03 00:00:00,0,1,0
PO-2024-51227,P0143_S1,P0672,WH_DUBAI_GCC,1113,1113,248.86,2024-06-27,2024-07-01,2024-07-02 00:00:00,0,1,0
PO-2024-51228,P0081_S3,P0567,WH_DOHA_GCC,755,755,369.36,2024-06-28,2024-07-03,2024-07-02 19:00:00,1,1,1
PO-2024-51229,P0086_S1,P0673,WH_RIYADH_GCC,150,150,497.14,2024-06-29,2024-07-03,2024-07-02 14:00:00,1,1,1
PO-2024-51230,P0066_S2,P0634,WH_BLR_S,1112,960,735.1,2024-06-30,2024-07-05,2024-07-06 00:00:00,0,0,0
PO-2024-51231,P0106_S2,P0152,WH_DUBAI_GCC,825,825,249.02,2024-07-01,2024-07-06,2024-07-05 10:00:00,1,1,1
PO-2024-51232,P0005_S1,P0371,WH_DOHA_GCC,1385,1385,171.39,2024-07-02,2024-07-06,2024-07-05 22:00:00,1,1,1
PO-2024-51233,P0055_S2,P0335,WH_KOLKATA_E,177,177,842.17,2024-07-03,2024-07-09,2024-07-08 21:00:00,1,1,1
PO-2024-51234,P0136_S3,P0198,WH_MUMBAI_W,636,636,717.12,2024-07-04,2024-07-07,2024-07-08 00:00:00,0,1,0
PO-2024-51235,P0036_S5,P0479,WH_NAGPUR_C,1785,1607,695.64,2024-07-05,2024-07-09,2024-07-11 00:00:00,0,0,0
PO-2024-51236,P0139_S5,P0056,WH_DELHI_N,331,331,681.03,2024-07-06,2024-07-10,2024-07-13 00:00:00,0,1,0
PO-2024-51237,P0009_S2,P0198,WH_MUMBAI_W,900,900,717.12,2024-07-07,2024-07-12,2024-07-11 21:00:00,1,1,1
PO-2024-51238,P0058_S2,P0524,WH_DOHA_GCC,1805,1805,149.34,2024-07-08,2024-07-13,2024-07-13 00:00:00,1,1,1
PO-2024-51239,P0013_S2,P0627,WH_MUMBAI_W,1845,1845,844.2,2024-07-09,2024-07-14,2024-07-18 00:00:00,0,1,0
PO-2024-51240,P0127_S1,P0926,WH_BLR_S,1788,1788,543.01,2024-07-10,2024-07-14,2024-07-13 17:00:00,1,1,1
PO-2024-51241,P0081_S2,P0608,WH_KOLKATA_E,915,915,835.29,2024-07-11,2024-07-16,2024-07-18 00:00:00,0,1,0
PO-2024-51242,P0067_S3,P0674,WH_DELHI_N,252,218,251.02,2024-07-12,2024-07-17,2024-08-08 00:00:00,0,0,0
PO-2024-51243,P0027_S3,P0892,WH_DUBAI_GCC,1011,1011,62.95,2024-07-13,2024-07-17,2024-07-31 00:00:00,0,1,0
PO-2024-51244,P0136_S4,P0884,WH_DUBAI_GCC,184,184,284.34,2024-07-14,2024-07-17,2024-07-16 23:00:00,1,1,1
PO-2024-51245,P0039_S2,P0554,WH_DUBAI_GCC,956,956,731.47,2024-07-15,2024-07-19,2024-07-21 00:00:00,0,1,0
PO-2024-51246,P0088_S2,P0746,WH_DOHA_GCC,546,546,589.27,2024-07-16,2024-07-20,2024-07-19 19:00:00,1,1,1
PO-2024-51247,P0008_S1,P0103,WH_RIYADH_GCC,1037,1037,129.82,2024-07-17,2024-07-22,2024-07-24 00:00:00,0,1,0
PO-2024-51248,P0043_S2,P0161,WH_RIYADH_GCC,113,113,286.46,2024-07-18,2024-07-21,2024-07-20 12:00:00,1,1,1
PO-2024-51249,P0004_S4,P0517,WH_NAGPUR_C,951,951,297.99,2024-07-19,2024-07-25,2024-07-27 00:00:00,0,1,0
PO-2024-51250,P0061_S3,P0213,WH_DELHI_N,406,406,430.58,2024-07-20,2024-07-25,2024-07-27 00:00:00,0,1,0
PO-2024-51251,P0008_S1,P0918,WH_DUBAI_GCC,1796,1796,434.23,2024-07-21,2024-07-26,2024-07-25 01:00:00,1,1,1
PO-2024-51252,P0020_S5,P0663,WH_RIYADH_GCC,1191,1191,819.02,2024-07-22,2024-07-27,2024-08-02 00:00:00,0,1,0
PO-2024-51253,P0113_S2,P0852,WH_DOHA_GCC,1493,1493,661.3,2024-07-23,2024-07-27,2024-07-28 00:00:00,0,1,0
