order_id,product_id,warehouse_id,ordered_qty,base_purchase_cost,freight_cost,handling_cost,customs_tariff_cost,total_landed_cost,unit_landed_cost
ORD-2024-12066,P0589,WH_MUMBAI_W,9,2586.15,267.36,38.73,0.0,2892.24,321.36
ORD-2024-12067,P0011,WH_DELHI_N,31,13223.36,1183.3,133.39,0.0,14540.05,469.03
ORD-2024-12068,P0809,WH_NAGPUR_C,24,6694.08,1334.39,103.27,0.0,8131.74,338.82
ORD-2024-12069,P0432,WH_BLR_S,45,34371.45,873.68,193.63,0.0,35438.76,787.53
ORD-2024-12070,P0069,WH_MUMBAI_W,49,4932.34,1400.38,210.85,0.0,6543.57,133.54
ORD-2024-12071,P0884,WH_BLR_S,22,6255.48,1566.23,94.67,0.0,7916.38,359.84
ORD-2024-12072,P0189,WH_DELHI_N,9,5725.17,1105.1,38.73,0.0,6869.0,763.22
ORD-2024-12073,P0422,WH_KOLKATA_E,39,16723.2,525.4,167.82,0.0,17416.42,446.57
ORD-2024-12074,P0254,WH_DELHI_N,23,1283.63,1392.45,98.97,0.0,2775.05,120.65
ORD-2024-12075,P0364,WH_KOLKATA_E,20,16726.4,382.58,86.06,0.0,17195.04,859.75
ORD-2024-12076,P0316,WH_KOLKATA_E,42,29485.26,1481.74,180.72,0.0,31147.72,741.61
ORD-2024-12077,P0470,WH_DELHI_N,21,15025.5,392.66,90.36,0.0,15508.52,738.5
ORD-2024-12078,P0544,WH_KOLKATA_E,27,12318.75,747.01,116.18,0.0,13181.94,488.22
ORD-2024-12079,P0560,WH_KOLKATA_E,5,181.4,340.2,21.51,0.0,543.11,108.62
ORD-2024-12080,P0230,WH_KOLKATA_E,17,5960.54,450.88,73.15,0.0,6484.57,381.45
ORD-2024-12081,P0345,WH_DELHI_N,34,23922.06,817.09,146.3,0.0,24885.45,731.92
ORD-2024-12082,P0709,WH_MUMBAI_W,9,4349.07,591.38,38.73,0.0,4979.18,553.24
ORD-2024-12083,P0135,WH_BLR_S,34,20734.9,991.05,146.3,0.0,21872.25,643.3
ORD-2024-12084,P0971,WH_BLR_S,10,5659.700000000001,667.74,43.03,0.0,6370.47,637.05
ORD-2024-12085,P0911,WH_NAGPUR_C,44,1283.92,911.85,189.33,0.0,2385.1,54.21
ORD-2024-12086,P0545,WH_NAGPUR_C,2,583.28,953.74,8.61,0.0,1545.63,772.82
ORD-2024-12087,P0821,WH_DELHI_N,47,23279.100000000002,1587.47,202.24,0.0,25068.81,533.38
ORD-2024-12088,P0598,WH_KOLKATA_E,25,5435.25,1452.47,107.57,0.0,6995.29,279.81
ORD-2024-12089,P0994,WH_BLR_S,3,1007.4300000000001,450.2,12.91,0.0,1470.54,490.18
ORD-2024-12090,P0560,WH_MUMBAI_W,34,1233.52,770.55,146.3,0.0,2150.37,63.25
ORD-2024-12091,P0218,WH_MUMBAI_W,7,5749.38,285.11,30.12,0.0,6064.61,866.37
ORD-2024-12092,P0202,WH_KOLKATA_E,28,8076.04,486.49,120.48,0.0,8683.01,310.11
ORD-2024-12093,P0884,WH_MUMBAI_W,9,2559.06,532.57,38.73,0.0,3130.36,347.82
ORD-2024-12094,P0975,WH_MUMBAI_W,11,461.78,1632.7206,47.33,0.0,2141.83,194.71
ORD-2024-12095,P0754,WH_NAGPUR_C,29,20870.43,1219.75,124.79,0.0,22214.97,766.03
ORD-2024-12096,P0261,WH_NAGPUR_C,16,7041.44,1485.03,68.85,0.0,8595.32,537.21
ORD-2024-12097,P0540,WH_KOLKATA_E,39,15445.95,665.35,167.82,0.0,16279.12,417.41
ORD-2024-12098,P0131,WH_DELHI_N,29,2244.6000000000004,1423.47,124.79,0.0,3792.86,130.79
ORD-2024-12099,P0565,WH_NAGPUR_C,13,1541.93,1246.95,55.94,0.0,2844.82,218.83
ORD-2024-12100,P0193,WH_KOLKATA_E,35,12535.6,296.3,150.6,0.0,12982.5,370.93
ORD-2024-12101,P0748,WH_NAGPUR_C,11,1982.1999999999998,619.07,47.33,0.0,2648.6,240.78
ORD-2024-12102,P0347,WH_MUMBAI_W,35,29010.8,1189.72,150.6,0.0,30351.12,867.17
ORD-2024-12103,P0189,WH_KOLKATA_E,47,29898.11,623.23,202.24,0.0,30723.58,653.69
ORD-2024-12104,P0254,WH_NAGPUR_C,8,446.48,580.48,34.42,0.0,1061.38,132.67
ORD-2024-12105,P0719,WH_MUMBAI_W,7,1640.03,1632.7206,30.12,0.0,3302.87,471.84
ORD-2024-12106,P0592,WH_MUMBAI_W,5,3168.8,839.09,21.51,0.0,4029.4,805.88
ORD-2024-12107,P0279,WH_KOLKATA_E,6,4156.32,693.04,25.82,0.0,4875.18,812.53
ORD-2024-12108,P0620,WH_BLR_S,35,4151.7,770.26,150.6,0.0,5072.56,144.93
ORD-2024-12109,P0790,WH_BLR_S,30,12973.8,974.12,129.09,0.0,14077.01,469.23
ORD-2024-12110,P0927,WH_MUMBAI_W,11,1032.79,1101.41,47.33,0.0,2181.53,198.32
ORD-2024-12111,P0719,WH_BLR_S,38,8903.02,1526.26,163.51,0.0,10592.79,278.76
ORD-2024-12112,P0116,WH_MUMBAI_W,27,4760.37,1080.61,116.18,0.0,5957.16,220.64
ORD-2024-12113,P0125,WH_MUMBAI_W,21,4043.13,1543.4,90.36,0.0,5676.89,270.33
ORD-2024-12114,P0319,WH_DELHI_N,14,848.54,968.62,60.24,0.0,1877.4,134.1
ORD-2024-12115,P0907,WH_DELHI_N,49,7548.9400000000005,852.66,210.85,0.0,8612.45,175.76
ORD-2024-12116,P0994,WH_MUMBAI_W,35,11753.35,1288.64,150.6,0.0,13192.59,376.93
ORD-2024-12117,P0925,WH_NAGPUR_C,29,6966.96,329.82,124.79,0.0,7421.57,255.92
ORD-2024-12118,P0159,WH_KOLKATA_E,24,9519.84,1057.39,103.27,0.0,10680.5,445.02
ORD-2024-12119,P0316,WH_MUMBAI_W,36,25273.079999999998,844.92,154.91,0.0,26272.91,729.8
ORD-2024-12120,P0154,WH_BLR_S,41,15405.75,309.26,176.42,0.0,15891.43,387.6
ORD-2024-12121,P0139,WH_BLR_S,45,26919.000000000004,503.42,193.63,0.0,27616.05,613.69
ORD-2024-12122,P0027,WH_BLR_S,32,16584.64,1043.2,137.69,0.0,17765.53,555.17
ORD-2024-12123,P0466,WH_NAGPUR_C,6,1331.04,1488.68,25.82,0.0,2845.54,474.26
ORD-2024-12124,P0641,WH_MUMBAI_W,10,5295.0,862.76,43.03,0.0,6200.79,620.08
ORD-2024-12125,P0294,WH_BLR_S,20,758.0,731.74,86.06,0.0,1575.8,78.79
ORD-2024-12126,P0005,WH_DELHI_N,20,7097.799999999999,1382.93,86.06,0.0,8566.79,428.34
ORD-2024-12127,P0926,WH_NAGPUR_C,26,14118.26,397.8,111.88,0.0,14627.94,562.61
ORD-2024-12128,P0188,WH_BLR_S,21,16818.48,261.24,90.36,0.0,17170.08,817.62
ORD-2024-12129,P0363,WH_BLR_S,45,30961.35,670.62,193.63,0.0,31825.6,707.24
ORD-2024-12130,P0220,WH_MUMBAI_W,23,13770.330000000002,301.57,98.97,0.0,14170.87,616.12
ORD-2024-12131,P0247,WH_DELHI_N,46,1755.8200000000002,701.57,197.94,0.0,2655.33,57.72
ORD-2024-12132,P0266,WH_BLR_S,12,2520.2400000000002,596.0,51.64,0.0,3167.88,263.99
ORD-2024-12133,P0857,WH_KOLKATA_E,13,6726.2,317.42,55.94,0.0,7099.56,546.12
ORD-2024-12134,P0837,WH_DELHI_N,10,6502.200000000001,439.28,43.03,0.0,6984.51,698.45
ORD-2024-12135,P0884,WH_NAGPUR_C,7,1990.3799999999999,459.31,30.12,0.0,2479.81,354.26
ORD-2024-12136,P0150,WH_NAGPUR_C,37,8307.61,960.81,159.21,0.0,9427.63,254.8
ORD-2024-12137,P0834,WH_NAGPUR_C,12,7667.64,138.77,51.64,0.0,7858.05,654.84
ORD-2024-12138,P0492,WH_KOLKATA_E,25,17292.5,1020.22,107.57,0.0,18420.29,736.81
ORD-2024-12139,P0581,WH_KOLKATA_E,2,77.36,1189.18,8.61,0.0,1275.15,637.58
ORD-2024-12140,P0524,WH_BLR_S,40,5973.6,1186.46,172.12,0.0,7332.18,183.3
ORD-2024-12141,P0925,WH_DELHI_N,26,6246.24,882.98,111.88,0.0,7241.1,278.5
ORD-2024-12142,P0056,WH_DELHI_N,40,27241.199999999997,724.17,172.12,0.0,28137.49,703.44
ORD-2024-12143,P0247,WH_DELHI_N,5,190.85000000000002,1099.54,21.51,0.0,1311.9,262.38
ORD-2024-12144,P0195,WH_DELHI_N,8,4614.88,580.77,34.42,0.0,5230.07,653.76
ORD-2024-12145,P0430,WH_MUMBAI_W,42,23339.82,259.19,180.72,0.0,23779.73,566.18
ORD-2024-12146,P0357,WH_MUMBAI_W,45,21851.55,780.6,193.63,0.0,22825.78,507.24
ORD-2024-12147,P0876,WH_MUMBAI_W,9,3976.47,1357.66,38.73,0.0,5372.86,596.98
ORD-2024-12148,P0693,WH_BLR_S,39,15926.04,930.31,167.82,0.0,17024.17,436.52
ORD-2024-12149,P0391,WH_DELHI_N,20,15817.2,544.92,86.06,0.0,16448.18,822.41
ORD-2024-12150,P0222,WH_DELHI_N,11,2079.44,461.76,47.33,0.0,2588.53,235.32
ORD-2024-12151,P0620,WH_NAGPUR_C,40,4744.8,334.89,172.12,0.0,5251.81,131.3
ORD-2024-12152,P0119,WH_NAGPUR_C,22,5064.4,1423.68,94.67,0.0,6582.75,299.22
ORD-2024-12153,P0160,WH_DELHI_N,16,12788.96,524.85,68.85,0.0,13382.66,836.42
ORD-2024-12154,P0038,WH_MUMBAI_W,42,16661.399999999998,1387.27,180.72,0.0,18229.39,434.03
ORD-2024-12155,P0102,WH_NAGPUR_C,38,3548.82,1564.04,163.51,0.0,5276.37,138.85
ORD-2024-12156,P0584,WH_NAGPUR_C,42,20162.52,816.86,180.72,0.0,21160.1,503.81
ORD-2024-12157,P0719,WH_BLR_S,10,2342.9,883.93,43.03,0.0,3269.86,326.99
ORD-2024-12158,P0866,WH_MUMBAI_W,25,13983.5,681.13,107.57,0.0,14772.2,590.89
ORD-2024-12159,P0521,WH_NAGPUR_C,19,11016.77,1023.05,81.76,0.0,12121.58,637.98
ORD-2024-12160,P0567,WH_NAGPUR_C,4,1477.44,549.03,17.21,0.0,2043.68,510.92
ORD-2024-12161,P0517,WH_MUMBAI_W,19,5661.81,740.14,81.76,0.0,6483.71,341.25
ORD-2024-12162,P0637,WH_BLR_S,3,1109.43,489.82,12.91,0.0,1612.16,537.39
ORD-2024-12163,P0791,WH_MUMBAI_W,17,5789.009999999999,608.21,73.15,0.0,6470.37,380.61
ORD-2024-12164,P0022,WH_DELHI_N,14,8108.099999999999,264.07,60.24,0.0,8432.41,602.31
ORD-2024-12165,P0716,WH_DELHI_N,10,3711.7000000000003,886.72,43.03,0.0,4641.45,464.14
ORD-2024-12166,P0247,WH_DELHI_N,6,229.02,291.7,25.82,0.0,546.54,91.09
ORD-2024-12167,P0796,WH_KOLKATA_E,31,17593.43,1322.35,133.39,0.0,19049.17,614.49
ORD-2024-12168,P0230,WH_DELHI_N,31,10869.22,782.45,133.39,0.0,11785.06,380.16
ORD-2024-12169,P0791,WH_DELHI_N,48,16345.439999999999,1233.92,206.54,0.0,17785.9,370.54
ORD-2024-12170,P0911,WH_NAGPUR_C,9,262.62,322.22,38.73,0.0,623.57,69.29
ORD-2024-12171,P0821,WH_KOLKATA_E,12,5943.6,1045.51,51.64,0.0,7040.75,586.73
ORD-2024-12172,P0254,WH_MUMBAI_W,44,2455.6400000000003,477.98,189.33,0.0,3122.95,70.98
ORD-2024-12173,P0353,WH_KOLKATA_E,46,37229.64,923.67,197.94,0.0,38351.25,833.72
ORD-2024-12174,P0674,WH_DELHI_N,26,6526.52,766.44,111.88,0.0,7404.84,284.8
ORD-2024-12175,P0540,WH_KOLKATA_E,2,792.1,998.95,8.61,0.0,1799.66,899.83
ORD-2024-12176,P0005,WH_DELHI_N,42,14905.38,261.64,180.72,0.0,15347.74,365.42
ORD-2024-12177,P0627,WH_MUMBAI_W,4,3376.8,1401.24,17.21,0.0,4795.25,1198.81
ORD-2024-12178,P0353,WH_MUMBAI_W,32,25898.88,778.01,137.69,0.0,26814.58,837.96
ORD-2024-12179,P0191,WH_MUMBAI_W,28,2567.6,1043.31,120.48,0.0,3731.39,133.26
ORD-2024-12180,P0231,WH_BLR_S,6,3570.12,524.25,25.82,0.0,4120.19,686.7
ORD-2024-12181,P0716,WH_KOLKATA_E,30,11135.1,1251.13,129.09,0.0,12515.32,417.18
ORD-2024-12182,P0222,WH_MUMBAI_W,28,5293.12,1430.09,120.48,0.0,6843.69,244.42
ORD-2024-12183,P0408,WH_KOLKATA_E,13,2205.4500000000003,1527.16,55.94,0.0,3788.55,291.43
ORD-2024-12184,P0152,WH_NAGPUR_C,46,11454.92,1388.06,197.94,0.0,13040.92,283.5
ORD-2024-12185,P0332,WH_MUMBAI_W,36,22906.8,763.96,154.91,0.0,23825.67,661.82
ORD-2024-12186,P0867,WH_MUMBAI_W,10,7800.8,425.65,43.03,0.0,8269.48,826.95
ORD-2024-12187,P0332,WH_MUMBAI_W,10,6363.0,495.59,43.03,0.0,6901.62,690.16
ORD-2024-12188,P0545,WH_DELHI_N,5,1458.1999999999998,1205.97,21.51,0.0,2685.68,537.14
ORD-2024-12189,P0892,WH_KOLKATA_E,29,1825.5500000000002,491.51,124.79,0.0,2441.85,84.2
ORD-2024-12190,P0589,WH_MUMBAI_W,36,10344.6,516.73,154.91,0.0,11016.24,306.01
ORD-2024-12191,P0422,WH_KOLKATA_E,12,5145.6,546.28,51.64,0.0,5743.52,478.63
ORD-2024-12192,P0470,WH_KOLKATA_E,22,15741.0,499.28,94.67,0.0,16334.95,742.5
ORD-2024-12193,P0056,WH_NAGPUR_C,46,31327.379999999997,823.52,197.94,0.0,32348.84,703.24
ORD-2024-12194,P0491,WH_NAGPUR_C,39,2228.46,1235.14,167.82,0.0,3631.42,93.11
ORD-2024-12195,P0754,WH_BLR_S,2,1439.34,637.85,8.61,0.0,2085.8,1042.9
ORD-2024-12196,P0560,WH_BLR_S,14,507.92,801.85,60.24,0.0,1370.01,97.86
ORD-2024-12197,P0202,WH_DELHI_N,10,2884.3,1412.92,43.03,0.0,4340.25,434.02
ORD-2024-12198,P0465,WH_MUMBAI_W,48,28464.48,430.89,206.54,0.0,29101.91,606.29
ORD-2024-12199,P0266,WH_KOLKATA_E,3,630.0600000000001,1091.11,12.91,0.0,1734.08,578.03
ORD-2024-12200,P0430,WH_KOLKATA_E,8,4445.68,1063.39,34.42,0.0,5543.49,692.94
ORD-2024-12201,P0884,WH_NAGPUR_C,17,4833.78,791.71,73.15,0.0,5698.64,335.21
ORD-2024-12202,P0540,WH_KOLKATA_E,4,1584.2,1491.95,17.21,0.0,3093.36,773.34
ORD-2024-12203,P0294,WH_MUMBAI_W,21,795.9,142.64,90.36,0.0,1028.9,49.0
ORD-2024-12204,P0852,WH_BLR_S,30,19839.0,1306.25,129.09,0.0,21274.34,709.14
ORD-2024-12205,P0353,WH_NAGPUR_C,19,15377.460000000001,652.33,81.76,0.0,16111.55,847.98
ORD-2024-12206,P0837,WH_DELHI_N,15,9753.300000000001,1358.43,64.54,0.0,11176.27,745.08
ORD-2024-12207,P0544,WH_KOLKATA_E,20,9125.0,841.19,86.06,0.0,10052.25,502.61
ORD-2024-12208,P0809,WH_NAGPUR_C,42,11714.640000000001,473.1,180.72,0.0,12368.46,294.49
ORD-2024-12209,P0364,WH_MUMBAI_W,30,25089.600000000002,872.12,129.09,0.0,26090.81,869.69
ORD-2024-12210,P0150,WH_DELHI_N,10,2245.3,1530.14,43.03,0.0,3818.47,381.85
ORD-2024-12211,P0410,WH_NAGPUR_C,23,11806.13,363.83,98.97,0.0,12268.93,533.43
ORD-2024-12212,P0347,WH_BLR_S,24,19893.12,1576.8,103.27,0.0,21573.19,898.88
ORD-2024-12213,P0159,WH_KOLKATA_E,12,4759.92,1079.66,51.64,0.0,5891.22,490.94
ORD-2024-12214,P0540,WH_KOLKATA_E,9,3564.4500000000003,1377.31,38.73,0.0,4980.49,553.39
ORD-2024-12215,P0801,WH_BLR_S,15,8848.5,1341.32,64.54,0.0,10254.36,683.62
ORD-2024-12216,P0080,WH_BLR_S,29,8484.82,285.7,124.79,0.0,8895.31,306.73
ORD-2024-12217,P0261,WH_NAGPUR_C,18,7921.62,830.49,77.45,0.0,8829.56,490.53
ORD-2024-12218,P0193,WH_MUMBAI_W,20,7163.200000000001,980.53,86.06,0.0,8229.79,411.49
ORD-2024-12219,P0852,WH_NAGPUR_C,1,661.3,1325.71,4.3,0.0,1991.31,1991.31
ORD-2024-12220,P0091,WH_BLR_S,3,1999.56,634.54,12.91,0.0,2647.01,882.34
ORD-2024-12221,P0125,WH_BLR_S,8,1540.24,1560.97,34.42,0.0,3135.63,391.95
ORD-2024-12222,P0584,WH_KOLKATA_E,39,18722.34,128.79,167.82,0.0,19018.95,487.67
ORD-2024-12223,P0627,WH_MUMBAI_W,31,26170.2,1088.88,133.39,0.0,27392.47,883.63
ORD-2024-12224,P0267,WH_DELHI_N,47,10069.75,1196.46,202.24,0.0,11468.45,244.01
ORD-2024-12225,P0521,WH_BLR_S,8,4638.64,924.9,34.42,0.0,5597.96,699.74
ORD-2024-12226,P0220,WH_KOLKATA_E,15,8980.650000000001,158.07,64.54,0.0,9203.26,613.55
ORD-2024-12227,P0097,WH_DELHI_N,22,5074.74,742.09,94.67,0.0,5911.5,268.7
ORD-2024-12228,P0195,WH_KOLKATA_E,32,18459.52,456.97,137.69,0.0,19054.18,595.44
ORD-2024-12229,P0521,WH_DELHI_N,5,2899.15,913.47,21.51,0.0,3834.13,766.83
ORD-2024-12230,P0079,WH_NAGPUR_C,44,2062.2799999999997,627.24,189.33,0.0,2878.85,65.43
ORD-2024-12231,P0261,WH_KOLKATA_E,44,19363.96,1381.52,189.33,0.0,20934.81,475.79
ORD-2024-12232,P0866,WH_DELHI_N,9,5034.06,223.05,38.73,0.0,5295.84,588.43
ORD-2024-12233,P0511,WH_KOLKATA_E,41,25117.420000000002,789.25,176.42,0.0,26083.09,636.17
ORD-2024-12234,P0796,WH_BLR_S,15,8512.949999999999,1302.83,64.54,0.0,9880.32,658.69
ORD-2024-12235,P0267,WH_KOLKATA_E,47,10069.75,1152.65,202.24,0.0,11424.64,243.08
ORD-2024-12236,P0476,WH_BLR_S,44,23455.52,414.47,189.33,0.0,24059.32,546.8
ORD-2024-12237,P0837,WH_KOLKATA_E,37,24058.14,1313.25,159.21,0.0,25530.6,690.02
ORD-2024-12238,P0005,WH_DELHI_N,33,11711.369999999999,540.82,142.0,0.0,12394.19,375.58
ORD-2024-12239,P0569,WH_BLR_S,22,13662.439999999999,897.2,94.67,0.0,14654.31,666.1
ORD-2024-12240,P0915,WH_BLR_S,11,7543.58,1055.08,47.33,0.0,8645.99,786.0
ORD-2024-12241,P0005,WH_MUMBAI_W,6,2129.34,231.21,25.82,0.0,2386.37,397.73
ORD-2024-12242,P0708,WH_NAGPUR_C,17,3546.71,1048.41,73.15,0.0,4668.27,274.6
ORD-2024-12243,P0189,WH_NAGPUR_C,46,29261.98,1209.4,197.94,0.0,30669.32,666.72
ORD-2024-12244,P0286,WH_BLR_S,44,4511.76,1050.55,189.33,0.0,5751.64,130.72
ORD-2024-12245,P0160,WH_BLR_S,5,3996.5499999999997,1160.14,21.51,0.0,5178.2,1035.64
ORD-2024-12246,P0276,WH_BLR_S,39,25703.339999999997,433.2,167.82,0.0,26304.36,674.47
ORD-2024-12247,P0867,WH_KOLKATA_E,48,37443.840000000004,454.19,206.54,0.0,38104.57,793.85
ORD-2024-12248,P0372,WH_NAGPUR_C,9,5873.849999999999,501.72,38.73,0.0,6414.3,712.7
ORD-2024-12249,P0038,WH_BLR_S,29,11504.3,509.66,124.79,0.0,12138.75,418.58
ORD-2024-12250,P0783,WH_MUMBAI_W,23,12611.820000000002,548.53,98.97,0.0,13259.32,576.49
ORD-2024-12251,P0837,WH_BLR_S,47,30560.34,518.29,202.24,0.0,31280.87,665.55
ORD-2024-12252,P0627,WH_BLR_S,36,30391.2,1587.6,154.91,0.0,32133.71,892.6
ORD-2024-12253,P0755,WH_KOLKATA_E,31,18837.149999999998,249.35,133.39,0.0,19219.89,620.0
ORD-2024-12254,P0465,WH_MUMBAI_W,20,11860.2,1358.01,86.06,0.0,13304.27,665.21
ORD-2024-12255,P0876,WH_NAGPUR_C,23,10162.09,730.12,98.97,0.0,10991.18,477.88
ORD-2024-12256,P0294,WH_MUMBAI_W,7,265.3,1007.31,30.12,0.0,1302.73,186.1
ORD-2024-12257,P0487,WH_MUMBAI_W,46,2033.2,513.54,197.94,0.0,2744.68,59.67
ORD-2024-12258,P0567,WH_NAGPUR_C,36,13296.960000000001,1476.95,154.91,0.0,14928.82,414.69
ORD-2024-12259,P0084,WH_MUMBAI_W,4,3276.72,114.65,17.21,0.0,3408.58,852.14
ORD-2024-12260,P0911,WH_DELHI_N,24,700.3199999999999,647.87,103.27,0.0,1451.46,60.48
ORD-2024-12261,P0554,WH_DELHI_N,14,10240.58,1513.38,60.24,0.0,11814.2,843.87
ORD-2024-12262,P0391,WH_KOLKATA_E,25,19771.5,576.36,107.57,0.0,20455.43,818.22
ORD-2024-12263,P0634,WH_DELHI_N,7,5145.7,471.57,30.12,0.0,5647.39,806.77
ORD-2024-12264,P0965,WH_MUMBAI_W,15,3699.75,508.44,64.54,0.0,4272.73,284.85
ORD-2024-12265,P0642,WH_MUMBAI_W,44,21473.32,191.52,189.33,0.0,21854.17,496.69
ORD-2024-12266,P0353,WH_NAGPUR_C,46,37229.64,598.46,197.94,0.0,38026.04,826.65
ORD-2024-12267,P0458,WH_DELHI_N,13,10605.4,686.81,55.94,0.0,11348.15,872.93
ORD-2024-12268,P0517,WH_MUMBAI_W,19,5661.81,542.3,81.76,0.0,6285.87,330.84
ORD-2024-12269,P0076,WH_NAGPUR_C,12,2775.12,197.66,51.64,0.0,3024.42,252.04
ORD-2024-12270,P0041,WH_DELHI_N,48,11764.32,1075.21,206.54,0.0,13046.07,271.79
ORD-2024-12271,P0021,WH_MUMBAI_W,26,6429.02,1148.58,111.88,0.0,7689.48,295.75
ORD-2024-12272,P0150,WH_NAGPUR_C,48,10777.44,1081.18,206.54,0.0,12065.16,251.36
ORD-2024-12273,P0254,WH_DELHI_N,33,1841.73,361.93,142.0,0.0,2345.66,71.08
ORD-2024-12274,P0673,WH_KOLKATA_E,15,7457.099999999999,1137.81,64.54,0.0,8659.45,577.3
ORD-2024-12275,P0479,WH_DELHI_N,37,25738.68,1445.92,159.21,0.0,27343.81,739.02
ORD-2024-12276,P0064,WH_KOLKATA_E,6,1509.9,1477.02,25.82,0.0,3012.74,502.12
ORD-2024-12277,P0913,WH_NAGPUR_C,25,16239.75,1379.6,107.57,0.0,17726.92,709.08
ORD-2024-12278,P0809,WH_BLR_S,17,4741.64,295.77,73.15,0.0,5110.56,300.62
ORD-2024-12279,P0449,WH_MUMBAI_W,43,13443.949999999999,1564.21,185.03,0.0,15193.19,353.33
ORD-2024-12280,P0205,WH_NAGPUR_C,36,19968.48,556.34,154.91,0.0,20679.73,574.44
ORD-2024-12281,P0410,WH_DELHI_N,46,23612.26,123.81,197.94,0.0,23934.01,520.3
ORD-2024-12282,P0356,WH_KOLKATA_E,9,7376.94,623.8,38.73,0.0,8039.47,893.27
ORD-2024-12283,P0391,WH_BLR_S,28,22144.08,561.9,120.48,0.0,22826.46,815.23
ORD-2024-12284,P0176,WH_NAGPUR_C,35,3957.45,1104.33,150.6,0.0,5212.38,148.93
ORD-2024-12285,P0700,WH_MUMBAI_W,3,2464.95,1591.59,12.91,0.0,4069.45,1356.48
ORD-2024-12286,P0205,WH_KOLKATA_E,11,6101.48,1213.34,47.33,0.0,7362.15,669.29
ORD-2024-12287,P0822,WH_MUMBAI_W,20,8512.6,1071.08,86.06,0.0,9669.74,483.49
ORD-2024-12288,P0598,WH_DELHI_N,23,5000.43,359.42,98.97,0.0,5458.82,237.34
ORD-2024-12289,P0608,WH_KOLKATA_E,30,25058.699999999997,1235.84,129.09,0.0,26423.63,880.79
ORD-2024-12290,P0279,WH_MUMBAI_W,37,25630.64,480.23,159.21,0.0,26270.08,710.0
ORD-2024-12291,P0925,WH_NAGPUR_C,36,8648.64,558.62,154.91,0.0,9362.17,260.06
ORD-2024-12292,P0286,WH_DELHI_N,44,4511.76,766.04,189.33,0.0,5467.13,124.25
ORD-2024-12293,P0988,WH_NAGPUR_C,12,9815.76,1577.63,51.64,0.0,11445.03,953.75
ORD-2024-12294,P0286,WH_BLR_S,36,3691.44,370.69,154.91,0.0,4217.04,117.14
ORD-2024-12295,P0533,WH_NAGPUR_C,35,6212.5,1543.07,150.6,0.0,7906.17,225.89
ORD-2024-12296,P0809,WH_NAGPUR_C,34,9483.28,862.4,146.3,0.0,10491.98,308.59
ORD-2024-12297,P0011,WH_MUMBAI_W,4,1706.24,248.97,17.21,0.0,1972.42,493.1
ORD-2024-12298,P0335,WH_NAGPUR_C,24,20212.079999999998,1123.15,103.27,0.0,21438.5,893.27
ORD-2024-12299,P0672,WH_KOLKATA_E,36,8958.960000000001,1147.14,154.91,0.0,10261.01,285.03
ORD-2024-12300,P0105,WH_MUMBAI_W,28,19060.16,1517.82,120.48,0.0,20698.46,739.23
ORD-2024-12301,P0759,WH_NAGPUR_C,39,21484.32,620.85,167.82,0.0,22272.99,571.1
ORD-2024-12302,P0337,WH_BLR_S,2,664.26,252.46,8.61,0.0,925.33,462.66
ORD-2024-12303,P0915,WH_MUMBAI_W,43,29488.539999999997,848.13,185.03,0.0,30521.7,709.81
ORD-2024-12304,P0711,WH_MUMBAI_W,5,3769.4,474.12,21.51,0.0,4265.03,853.01
ORD-2024-12305,P0998,WH_KOLKATA_E,28,1889.1599999999999,937.36,120.48,0.0,2947.0,105.25
ORD-2024-12306,P0633,WH_KOLKATA_E,13,6341.01,876.0,55.94,0.0,7272.95,559.46
ORD-2024-12307,P0391,WH_MUMBAI_W,36,28470.96,745.54,154.91,0.0,29371.41,815.87
ORD-2024-12308,P0466,WH_KOLKATA_E,9,1996.56,1512.23,38.73,0.0,3547.52,394.17
ORD-2024-12309,P0429,WH_KOLKATA_E,39,27928.29,273.26,167.82,0.0,28369.37,727.42
ORD-2024-12310,P0911,WH_KOLKATA_E,30,875.4,370.36,129.09,0.0,1374.85,45.83
ORD-2024-12311,P0633,WH_KOLKATA_E,27,13169.789999999999,655.91,116.18,0.0,13941.88,516.37
ORD-2024-12312,P0466,WH_KOLKATA_E,13,2883.92,939.17,55.94,0.0,3879.03,298.39
ORD-2024-12313,P0952,WH_KOLKATA_E,42,20919.78,967.92,180.72,0.0,22068.42,525.44
ORD-2024-12314,P0458,WH_BLR_S,39,31816.199999999997,1143.19,167.82,0.0,33127.21,849.42
ORD-2024-12315,P0524,WH_DELHI_N,28,4181.52,352.58,120.48,0.0,4654.58,166.24
ORD-2024-12316,P0230,WH_KOLKATA_E,18,6311.16,1538.04,77.45,0.0,7926.65,440.37
ORD-2024-12317,P0410,WH_KOLKATA_E,34,17452.539999999997,178.82,146.3,0.0,17777.66,522.87
ORD-2024-12318,P0545,WH_DELHI_N,21,6124.44,990.35,90.36,0.0,7205.15,343.1
ORD-2024-12319,P0544,WH_KOLKATA_E,1,456.25,888.99,4.3,0.0,1349.54,1349.54
ORD-2024-12320,P0220,WH_NAGPUR_C,45,26941.95,542.03,193.63,0.0,27677.61,615.06
ORD-2024-12321,P0286,WH_BLR_S,23,2358.42,631.56,98.97,0.0,3088.95,134.3
ORD-2024-12322,P0981,WH_NAGPUR_C,34,2152.88,810.29,146.3,0.0,3109.47,91.46
